CARQUIVO_0118082014201432RODRIGO CHAVES                                                                                                                                                                 
9666CLxkVoVg1                     PBzKU1                                                                                                                                                1808201400004393
2710xdHANjWueFJNAPLHSyCqRaVwLssgK1JyfibbfOFIeoatCbFTkmxaWuXxzoGyTSNckwSXeYkfwKcutRTrEWgUwezVhMjRoovejsQUVbmcUBxiSbSUkErrspiwzSgDYPilJGJEqdEHKwVpsQJYYIMnCNmr1                           1808201400013315
4888fVyjutrPi1                    wIPxsXrvddwRNsFOQdrsjozAHQtdCnJyiuAJmxIvHkIkA1                                                                                                        1808201400015940
2196NfLmiJGDkaTCZmaneRNuPdieY1    YZQIauwnASoC1                                                                                                                                         1808201400009549
5501PxmBINDRvxnzyBvPIMnymapWEudmJ1PPRoBfHuBNcDIdGpLvCEqflniIIDdlgrfCWtSJPfTWlkuAgYEtRccBgnNMmBkAEnMwmGUsax1                                                                             1808201400006662
1987UfbxeDajMtRHoZhbhEJppSVgU1    PFQgBsHelWNZMkGdjadyTHMoAgnoUSFSiOzAuxqasLSCXxylGibmnryzxcZlgIBNusFyAavOhtnXbjGNjudsdKSGovhSDvsmwlFrrXVzLwObvKnWpTIPLnZwGC1                           1808201400004041
6193KNoh1                         LawRpmpByqmdqIgPdHGlybnxPvdnsckhuSHWUEuLzLykIWEqcgbNKwkWFYnNtBSXwbuvchhlCssFrBkTWsjPxhLcnh1                                                           1808201400001879
5215yIGkmR1                       rFkCNcsHuPeZxhLdKIiFyttJmQGwQLusyjfLHRLfhyyfIocOydsYCohaxehLjKoNNbzHcPmvjtZtNecy1                                                                     1808201400013449
2642CgjPZkDwtvjKRDBZYjgSjSUohpF1  oRWykJztghbythYjcdBWpgRtrUDocTKGqayGrEKhDIUnEMOJbCJBKgTdqMyiVRATYMLBVDoXAjvRezhkBGqyQFUpxHgFQErOzcrzNHcbLpxyYMODHfmDzxEjkY1                           1808201400015715
9785lgmzDNTKBZgzAbunKF1           BRERLwuPzGsRKGPZYKszEGyCWYYaJWouRZcOldortLcXl1                                                                                                        1808201400020273
8363rlBLz1                        xYeRNoiRdWOppaRNtNwnhsnsGRbMdmyqsiqLvjIQ1                                                                                                             1808201400010192
4608EgWfuulwethPFqfsaVkfd1        WgoqvMEziLBptzFglrqnAZDUzcSMTFSeRmWzTMxbkuMtPSdnRIWeBNFKMiDbCZTddkAwtbqjzYJyahaQTxRbUYRJDAPrfxeEfhgCnuw1                                              1808201400034800
6875buoMnoJmgRrtbKTNKGEkv1        QN1                                                                                                                                                   1808201400007473
7996BSF1                          icbGpvvZQgORoLGjPVUceFDYrnWgHqwJitEHzUNVdZPExpEUEH1                                                                                                   1808201400013080
5080GmVsKhpllgPLd1                BGMveEbmExJcWbFgkIQoTUkrlcTgdMrXSQSvhtpQqorkHpYABcBgchHLoLuFfhaWDXHemorrFJlWSheMVJwabfMloYneoRMjKWMOYEPVRRUOFzZAByGxre1                               1808201400005803
5511ujGMILglEkfetDZ1              Q1                                                                                                                                                    1808201400000074
7586k1                            vZtHYqllObQvpmBBsdAOSuVuHqdZUQcjJEPaQlzwhxVpxeRZYdqXJqQPfjIofQfDAkxRFZgoeCgHJaVjNYLhHmMRyLHuJKDIUnkKMTBQVyMTaHwczUdHqAzDDjZbPMfUPxHf1                 1808201400001022
3156S1                            wPHvRIDzHKVFsdcVhfKPWbwqkdlEjhtCOowWCWYqZtjEnnb1                                                                                                      1808201400001384
7121UyfQKzmEpOZKNaetDIbOsGuRR1    RoEldgwGwlbQQZEYdXKsMjYdQAuXmcqrlMStqHfIkDImiAlaALcGczDtRQVrzBElMVGhmDUqFxoHViiDeWVUHtpQSXstxfsQusDQPAfWFIUcyhtmrDHnUsEUFCNOQVoDIdnEV1                1808201400003432
0389uLjHeLDUKxkbpVZuolcn1         fSkJlkwCzMljVepHBYkoEpKtQPvEFIznqivUHfZregQqxVuvjnRUrnZLLIMMUPsqAoMniCcTZEvqnbrACOVHrhZlRuXUxnssBnfdUTuqEkiDWLWNUPObapbsevHZDLg1                      1808201400001194
5726vK1                           HkawxrLoucnqQVURACkSgcXEvDPVesFdGvjpcgUHfwbCKVqyoVBzeBrCnNJjnSybECtayWl1                                                                              1808201400020619
0233ZiocCbOuQEcIRjgqro1           drWbNbnOabQEMtPzbncrONjOnd1                                                                                                                           1808201400038329
3948XWCYpAJfmtNWaZAubSnXLB1       LpCljPxOAppQeiYZwsT1                                                                                                                                  1808201400000792
2570bGXEiXIHCfEDlyUI1             zSKVoXUJCYqUZKIRVeocf1                                                                                                                                1808201400017042
8760oj1                           niTWJcGIOuePNsCIBYyWbxfTlSAwPOaezEJEoZxDSNKbyUQLksYuepfLmhbXzZelpPPUqrIkMBwXagYTNFwWzumwltxojlmetBJcDBjJKH1                                           1808201400002423
3550RYRQubs1                      cmymONBmRscBxfsEiZdfZSBczhTivxhISrWFhNgiTjnVSXXfqxXcuMLepIQTBRZzzJWJHqaSwkfGQPtcIVNHwHZaMqiXj1                                                        1808201400022260
4638dwSMDNNMkvUvTfPGojszscQ1      JIgHKjUVSysTghYuAZiovJeCEHePGjcCtDGzrqXJvVJZmrbjRCqsLYahlRoLYJXNSJijRnVnnrXEEBsJnivNcnmDfgrzAvF1                                                      1808201400027811
3602RaSVyVYvbNbvvJJUY1            pgDTOMmILmQyGkyOcWKShfloMSlDbAYldvYiTRrnDRfYVrsrgMUNgmJWkambdbolpEKxyGnTHQbfqFFmjSrJeUCkriKPmWHglLVfDuTNwcpQJjuHaOvGAyuNpxmIdjPXWawBpheij1            1808201400003457
9207yVbuMWxAxUW1                  gRgNDIwqSCgBfacjoWTTJkgGiSKGUAxklRsuQhGrxZfzwSpbjGOMohtRdZJIHhlzTUkbDDczVzVLPKFMinGXLkckaaqryBwAWoKhTCydPEONGyjwZuyKIG1                               1808201400001372
8550XYOVrHGjzKRhMMXXTgmdNcUDERT1  nvpdXFtlmdAaIsBfprJnsgDGeEgGaegGKXUYYDJxewezFrpxoWUXI1                                                                                                1808201400005900
4901mKLRcmSOWHiJkuJrZiUUCvAFA1    DxfzLowKqYKzeXhjIfgBJGSCTRRKRSDXcOfUezBjfQveklWJemIftxoFEKNHYmJdsMqkFYYXmgtSFZPsDfTDUtcgBJeocmfRzEyBZuTzUTEDhRGOlmLFjxaNQmLHEgDuMCwswbgkjV1           1808201400019491
0401fzmUfaFpTOm1                  MBRgyKmcdDGhBuHxdhNdjfyEUKpyBWtpHwOMzaMPwixDdBnjm1                                                                                                    1808201400039414
9449XRvqJz1                       SXLJSmtvxVahnHbSavJhEGTCBOkJeRuUqEiPtCSmxpkGXzDitDlJx1                                                                                                1808201400006303
3949YKNwvEdRL1                    IOAqMLhKuWgHLvlfpzwUjwNItzgNlPKIHueXXNzRGHTcfxWYmYAwQjMBuJPXsvOOcJXzPUkiexXGFedtNUPeWUGvgrPlawTCWZoMWgwuBVLASDxvUBZOdiHpyXmDagiiGIhAGettthvSgdH1      1808201400004239
0724cDieBdTxvcFDugfSqAkudllXBhW1  RBbKmkzdlcbXQDAkWSIMRMlqA1                                                                                                                            1808201400002530
2894Cguov1                        gsBGcyyrRbFmWjMpyQKeCCNSibTRMGQHLKnhuzzqWrxwAidBBaahLbJVpWeTSBcTaYAAXc1                                                                               1808201400026606
9358IqpFABJbVOo1                  PFDxNySKKgJCATPiGfbqtewZKiGWMonhDnGJEHhWTHYdYUcwLrXuFOxw1                                                                                             1808201400023725
9978stVNZqnCAvAdSpYrWAa1          WayvPkmUCkLOwmrVwcwObDyBwiseMkkQaCC1                                                                                                                  1808201400012881
5656PhRXjUVeWmxeTgeIXxGgjcevhJ1   aWvcGwVbHLEuJAVaNkWiebjSZGEDGQlEKmggLRAsBTGlQPbUqPZiObNTHliRkHPRaSdg1                                                                                 1808201400040057
2919iKeVCjK1                      1                                                                                                                                                     1808201400023392
4961snJfWnOYYnwHxuEBzpD1          RHYvtLEttxvZxTUnaVrcexvvUWtzYe1                                                                                                                       1808201400018611
4854GoccAGDPkXiQBGvH1             hptRbiFUHgcomBNzHeozsruiUnjfDeAXrzichICvDYgDUgbpDpIqeRPVqJEGsfVbdPBXbhSqvDVrGfmirDpSGiSWPtzVhiiHFowvXCUYUPkXNpcqUmbWCFbgenBsGlvOiCazChZjgPFNMcruc1    1808201400005817
8152ZbfOXZbFVUrdaHa1              GJxlHAKSmZtWYKtQ1                                                                                                                                     1808201400033535
0495KospZtpHdJaeOroqJMYJOJAZ1     aSePmfnEPYSlqImrWbLhNrvuSdhznmZGljEFYoICRObQqIDTeLLvvldNPMdQDAhjTdxCDEfxzEmrjElsYftbaZB1                                                              1808201400010689
5910gYOrZjSunumASaBhqmtw1         RKHUBCqYiCgiYMIMcElUXSulxtVZFdDySzyFbKnEr1                                                                                                            1808201400037526
8398AHZamNIFkyGgRnPOTMoDjuDQNF1   yMKAoRHuGfQDkHdzuhyWSwYtSXZRADMhKuQekebKbZaPqoKMIIARNOMIzMKYGDCCBwMILAlhhutlsWWkRTTRHLY1                                                              1808201400020521
7485cKtIiDJiDTZVpOm1              QDNfYnzSydSJGyccesXCWOrxqwGIuqVxhsvmHhzQNXuBBYFRmBMBgmgTpIIGcgDhajVSwcFKOJG1                                                                          1808201400006827
4241TBSm1                         YWmguoMdPgfHykcYXeJqJhHcQsNoAcROAneYfkwqzYbmwzqGlRXcVweSNmFQaeWvoDJXoDGsqgBEhvhdh1                                                                    1808201400005257
6788TeFsswWMs1                    VdwsbVJwLxtGBbmGJuffdiSkqsXMhcTYdlMMFfdbFahtSbMQmHWDqmEkFypHCHdKguivHsWXE1                                                                            1808201400017362
8784ciHkHtOzdcqAXUyCS1            JJvYWVCmeyUFwhpgOjyoHnkdOf1                                                                                                                           1808201400016284
1781qFJNlgLKDpmNRwCrPBZu1         ZAECcBtCTghxUWwdrBBUeRkuYtPqIg1                                                                                                                       1808201400013212
8745FvrgOPblDsadzCJGPamTGuBdCPV1  jXBOnidpnIzPepyftujDDaPXsrUnrEUWLqFzOekBnoTJMCDmmxKXDWiIvmWEmKgOELKfjNHnhqrFVGEdtbtmMXZCNqFbikdmmhka1                                                 1808201400026921
2441A1                            SpCxtVmRFpDnrfDsPTGSjYfjcjVFHvHXPZJfjTjJbEifhOArBT1                                                                                                   1808201400004707
5821nFgxqPpOjlcFxKDglzJGvdQUPdzpk1mDsekNNtmOSVwTfXqooTSyudMzUqVYSixoGPKdZRuzwqCcTwhBVUJXnsrtZyn1                                                                                        1808201400013413
9433dvRbQgkzrMeIcKHvLq1           RGpaItswwBvMuZFnmLsBtfzzuHgpnjCuVpdCjzubsGgEKpVXfPeXSEceefPIYRlHRPAOanGsVrMGVMhjxgkLaHeFkMRlBWXWNCAupqHqzZCDYcFYQKbKuJhRtbYUTH1                       1808201400000057
2928CWByoiovQiVINEu1              WNXButLtvCBnQOgUvNT1                                                                                                                                  1808201400000381
0462qCnEuVMH1                     eXaraylYYzvwyhRKYmQZAPhPJYHYGlyDRQluoUNQVQyLfozOQvoMVMVgWbSONYoTEaDErUrGs1                                                                            1808201400004294
1847WQPGXLGqbJcPekNpCxsM1         fNpFlfFqtmXaSdjfxQGMHisdw1                                                                                                                            1808201400003115
5836tpErkzFnVqZoqAWHyLQCh1        YLaORdBsdKjuIiGdTLmUZHzLSuSltwIVMCflUhRiRNJXdNLppaPtxORBQUZehsuvwdTjADsi1                                                                             1808201400015134
0114ilaUNvkUCq1                   MmmKkZiaDOLEdSyWPcniaFWoyJPeqAsOTGXYfWWONmeXrjpvXUTKQNhAHakcgy1                                                                                       1808201400019317
4684TxTQDosghLmcjeEuxnnWAqLRHCXvs1aXoygNLvaPcMdJIVYfKHpadYzskMThbVnqowUiNogceertKOnTIbNXELakhTLMaUzLyucloMsJzuVlDQzswWWlvApOyZuNMInTBLQFrwzqEfHCbnSSlfocnRY1                            1808201400000982
9347HgTn1                         kTdHLczEssToOGcDuxGlCgIPFdtmYLbJSXJifYcjYTjBGfKliiyouuPqLLguvhJYQtvsTrdllCIrRwiOdrbLaY1                                                               1808201400000622
0702EEaW1                         CRfZRtSlIYDLUWhkuQJmSemllhNtIKxCAsrameMrcyYZJQwloiRBwaAPoeEZSbFQVMmunLOQxeyatjGQXcvLHgfNujaWjvkHArapbgokZinWefNoVoqWuMQlPKedebCKXjOFHeiqKjaTuH1       1808201400007383
2401lJWkpJSZtJnMKaKBWrrvXhCHsI1   sJLEgaEvUlEkvfMAodPqUYaaCMRBarOqfKxuuvpYzVrWUHFsPpluttqAwmkCqTRdDMdAuuaUpfdRwbrvCHbmgsoiAHYynLOQbnjAOZFUkDRgbXjMBsKdvVGmmrzjEVGRYPEN1                 1808201400009055
2140LFYUuI1                       BJrQYwftJogxuGoFtZYMN1                                                                                                                                1808201400005281
2744rbDMYMDyH1                    UYSyzsbdvTWSCxgYeahxEBLtvvmWjWcKZwGvdXfGclcjajDhSfqSgWSEizwMTblJhwjPdFkJKgtDNRoRKDvaqlKglnqluMWuvPxLRapInJKbTOzxboAiFQqfGwzbKtmmcYKgQvyfjLXNYKw1      1808201400016157
7510RwiqtNgwzilIjbeCCO1           VOvKQg1                                                                                                                                               1808201400021561
9190JinasZRaGQ1                   ANrboEwdz1                                                                                                                                            1808201400003390
2280newUZCAuPu1                   jbRoOSqcPfaUHaZHfpGfwBxZXJmLVAGwYwKMKiAhaYGXpBjoIZFuXYPbAEKiYLGWflIhwKXjuUdNZzosQHiVMfhGzeUULnghBTzrQcPQbPxXmXTiFcarNKXTLkuEgRF1                      1808201400008139
0422dYIgiJ1                       ltYgyjvdfFPkabssyWAdYxxFeoSrfwGDjLGPvrPPFFipqHvRLZgHRRLNJwIeZEdJjXmZBQUmyyZrHP1                                                                       1808201400004024
5633zJHllVSiWclSamcHzhA1          uRDCMDJDgWLyZQVGWlcl1                                                                                                                                 1808201400011807
2252KOKxdcrrMHTrYjvDxizfZmKfASbTc11                                                                                                                                                     1808201400028721
1468oEUOGKZtPh1                   XYYogwUbHsPLlfWxzqeJWbDheiAEfayKsZirYIaYHALZVUzLXRZV1                                                                                                 1808201400022293
2052eVz1                          HIzmBQcoxEYYOZhTYocxUKtyNEeYbyS1                                                                                                                      1808201400002027
7550szDZNmSTffcaf1                jEPmhsSqsoIkVxYJgsegFUjwbzLydTDHXDZMiWPxfeMupEzvlxTtJchJuauYkZrgBRxuV1                                                                                1808201400026686
7616ForcfIUjIdZ1                  ljVhlrYhhqljmmk1                                                                                                                                      1808201400003516
7756aDWxOYeEgZERqPLesiCagTiYWdO1  RNNSPsxWjgEkZqTCGYotNUGfPjJwoYUvJjypUYiHeFHhnleUUqGBTDhGCapldVZzDElizyJGaqOsvxqGmmwaVReJJcNKbxjkRqk1                                                  1808201400000660
5487EK1                           OSHJsJaXgXHrvjEjQqLqufetRvTVyFMbnwucMoqNUlPESJrbbapthBQouQjACvALoWYCckJAlNSiAvqrYTEtOzQmgOhMjVCsgX1                                                   1808201400021886
8195JkIbtmBdbLNohtbqSFzdnWVSorm1  GYhNiiIyIhVjxhzbUeDAoIRivEpxRiZZoaqELZhdIbTzASYYruYwTsyLelzEgPguqrRSJxHrLEQGyxtYkSxvnAeJanqEEZQjqtTGDOeoAeTNWRQxyYSY1                                 1808201400015081
7674GZqslwfoJTMprGKDRbJ1          keNrVGnPFZAAvbtDWQbzwpNROMmbWccjIbGnRGdvqzsArFEnWCyWjIDzYVtcfGvOryQvAfvRkQepbWDsSqHVQFtOSsznxGOKjzek1                                                 1808201400032981
0749aPHB1                         TWPOshmcGqrJVlMhmcoTncmtXvITXmiPlokGHvsuuO1                                                                                                           1808201400007657
7143ioPGISdMLpqQPfFSenKlqZOAHE1   LaojeZJvAQuqKcdkIhvLwTWQsZHHQuGMikqZyEBDBqgxQGllKZxiAXKQRAVNQIqPqzFWsCKJoHwnAgxzlZGzECqtuNAGCPumnBQoxDhcFRfcljZIWE1                                   1808201400022445
0994cxOZPlBZ1                     kCSdMvhfNogt1                                                                                                                                         1808201400016179
5452j1                            MquIMAJbXWbuHgYAGetVzRVhRlMdshJiTKGCOLSkIrrkUstQrwWYaVLCYPizuSuEkTIdvjCaYhSHhNOqyXcwNDpHlpENNujQLNDduCZiDMBmRfgJfxRcXxSHRWjSzQeYohoqwcvDoVQxZD1       1808201400000280
9024nmTlve1                       gcIUAezXJVqyTCKeNllFzvrABkRyrCFikkGMQmgTHLoSnTkmWayxWZbrORfEBUQZvj1                                                                                   1808201400019829
9626NbySoppujkmBEtIoDpi1          YnjBVLMRNGKLUWNSpOgpSlMZXqwrctoXICFXu1                                                                                                                1808201400005280
5382gZJTJ1                        oMhywAKLpNnnqFeDwfHAEliQsuMxwXyGiUkNJFlflaBFGndeCKfliDrWhGzomNyyZPYrttoLpMAWp1                                                                        1808201400002119
6743PD1                           KnCtcilRashUDaiNioBDoXvxoKZKnyujGLxrormjvYlNPDnLsGYNIFanwJgAntybyzLbUOzzfwmEXSCshwtnUoFbKMOzBrwzNKYinGmKiWTpbzQfJWlwJawxxqDuHFxXVbijOoDrUseHYgTi1     1808201400009718
2968LuXvdDIWopFqIpylarwqZzaNJ1    VSIkvOGwkhggJgLxeSPGgCMzrJlyAxagsKowhBznncOXGqEvVPXvoorxKbTvkSherNsp1                                                                                 1808201400037490
0586VsONpWTXhlpJWgFEBbbaUNvpti1   goVOleJqmFIGMTLqNrHrFltvPonHPnEoxSYIOvcHPKPTdhOGtFZExxsEyMOwinmCuINxFcewHPvPkrnyEPRMzZUEwqLOHUDyTYOg1                                                 1808201400034624
3722zMKeHsxIjqzmmyxHiCQXMQNJeJH1  SOxoAXVGSiPynWbiYoJaLkrwJMdOmUtzxbTQlSLiYvnpXjKTVmupJpTtuqzhmdEoUUAVaCmJzodgLaoBWRjHIGXMf1                                                            1808201400000950
4936vk1                           rENxEefZSGlraYDyXKIkJDzkUGFhskVsCvbObuhyRJlqoNSgRlpArKmzsad1                                                                                          1808201400023120
4190HSRJjETjsRaXxMjyEWsXoj1       QnBbqHbjwybgsbDqJiMACcqRemilithZLualnkSIiV1                                                                                                           1808201400000882
7313AKKCxgbBxYtLGQQjsawvDsyxkfwDH1JAPejWXjSRgWkfysgbQinMIZORckJZlfGjabdivpVPJFJKXplwIGywetmRsgFreWKttnrRPPbvgtewYlotIxqzOdSscsQfnZVnjkXjgVViSihsIUNxbNHOrNNUHPBbOEvGVe1                 1808201400005646
1453NcNUlmWyAPmRuzxjRMZQnKUC1     dNZlNQbnXkPtYmveJDLTGEpivqRvuzlQPmVzYIJRHqSMsGtfWpUfWaJEdlMmOsd1                                                                                      1808201400027503
7784yBAmmDPNjeuAzFUQS1            jDSthwJ1                                                                                                                                              1808201400003170
3704yCCuVXfMbbSqUOiXo1            UnMfAdzyJiVEgneTctRjTUBQtZAWFRwzdlePXmnhbAghHPugMzNQbTYROrny1                                                                                         1808201400024931
2383IYwjimvoYnvUxFPAtMWqvoxyB1    vCEiVMLJEhfsBFvmfcSubybqACaInuuwxFkWMZrFWVJwDnvLPAExLVUyAZOoejxCnXWejPoQyelMjlaOVquzUyFJV1                                                            1808201400024917
2982GODKjscTAqZvJRpeLePvwxWxqIRf1 kwKXHgLABatTuFyPFQOMOHMtvKASIHaCzixnXoJyafUJfJTiQkLWmvFPteqSuIZQCmOsASWcmwsOIWkeagcNnvVYVwLYZvIqiInmX1                                                1808201400009178
5121KTWjEvWgqwRuDCcmRulYBAQv1     ILjpnyubAaIndqEeFLIGSrHXXVmeDNNiXqNcyEwzbVNhCWJbIhgrkAUNXJUCiFCFkdOgItrsJpiNhLjoLPgUWwNzREBXAmyGpxWiKvcNXhzThzfw1                                     1808201400004818
9954MVHrLRvDGKtnjlcSVxsoRR1       BUuuwQcmHLrEWFgjEcHGbBFZCnNdookxWgOXiwpiUXnCQUrwJziULhDgVhCGSeTlHRIsWoWGHhpjIlxEXkdmRlgxLpUf1                                                         1808201400017010
6851jvgIFsk1                      ZIJlHEURHoxCwkUxblxoISfhvLluaAnCsSYvFNqpYhzJqaNBbXBbViemiPznBRpXkIlUdzhZrOOQRgGioJdzMUXjSMkivCETedgZRaHAjwuVgPB1                                      1808201400037897
7419u1                            ZZLaljFFhLqGZNaGKBFsZmmOiBiokCxytccVEpXoiEhibuPrIWGjfOuAXmYHJnQqGMTVWSebIyhmbLSnlHdOOmyHRcCk1                                                         1808201400010678
15251                             XogFWHsOxxSGGZbQLjjPhYzwPThAEBFpZTPimvEOixWZcJbXKHnWQphiqJlb1                                                                                         1808201400014924
4470vxJSJYyHGGNZYgZIRSrtQXUBVwS1  MdpJTgtRIrLaBKzU1                                                                                                                                     1808201400000517
8895qjLqGiLYSmcuxACbPRlC1         NbMiFHqZtNwnikyBQZCbxHWyjICABhJCAppvxesbRAEULBrSTgujsSozWDGpdLjCFaYpJk1                                                                               1808201400000763
2559ClYjAYUMTvsVUvIbc1            qgtDyMekEGcEFlUVYdOaIXezvWhMmWxzeyYsRChmlbpJXblMNffNAvTxtlLYuidwVReKAMIIMaIgbWzvZIYxczxMoUYhrKuGFysuJ1                                                1808201400005876
83701                             ukHP1                                                                                                                                                 1808201400008479
7400DNdpHlxOUUNzwvzsHBWjgBRxyo1   TzmmLPSB1                                                                                                                                             1808201400000864
7622KcwDKagNOb1                   AsziSvTjsANvazuHGmVlFbPRhetQFPpKHWsoYUdkoNxzZPnQqFoMrKXFNQoArQvl1                                                                                     1808201400019728
2685LnqRsrTDkHQbyTaVYY1           UdyUjFLqhHXiEwwoZAWuprntszuJkihqLrzsZyfSxygzRfwLAIluqKpAaoivMnwjFsmCYlXHldDWGzRNYizhHXGbrqotmGjdiaSBcbsalGYFTPAomQ1                                   1808201400025798
5294oQxeEFNQ1                     euusdIYpQaFNKDsuIABgpgYukUIHnzJpdorzPrmiwlCbMXTTWlnJnytVMwicgrbEGABGeObwooJhfeWMFQKsBgBqSXLYJmFwexAIVJVHYnuhJYmpsjE1                                  1808201400003616
7526SXWcLaeUfSGPQCTDLEayo1        GTvnnkfxRrjSFcrFlAcdPyfCbgEdlxBTmliMOgSGDeDLEtnAXGwuzdgJFFYtHhgfJnDlphRCYrXrqAHkwytwwjLpeGimLvsDhbgqn1                                                1808201400002407
3807vUaaHBtBTTHHpuIdaRMnXOFVSkK1  ToRForLkuFWuHHObeRJwDIGEIuLXXUcEKNrYqmXmszZzYCMssIFmOazlsUsYoemQLcpxNywPNpJPkGvidNo1                                                                  1808201400025881
57531                             fMknOVxoBZcnrmiaYSMkHXlfoqUWoUdvLcwNvxlhdIIsFJFTzDzIvxEldNNPnyOZhbdNJHlF1                                                                             1808201400000189
2176fqCLiTufwCKDIiDNPSZlH1        jsvfSdOjohOVjToBWLEAubfFORZXnIhJHBLgYMtJDEKOgCABitlavGXowPlORcBLZaHJMGSOwQoMdcRlqFHieOnii1                                                            1808201400028890
1462ojxiSRbgQOiYHaEzLC1           NIhvJoDEWhQtaTvYxRpgLxecjebCviEZUFrhTMszEODzMtMOwfaOMrhCBFdOuRwYSQolLsToYKfJgURYtr1                                                                   1808201400019363
1730trKFEJBfqEmEDsVsMtdcEqFfmh1   jUPwxuTTVslAcABxeXmHxPMVlFncPDDpJRmyyactbCPATUKGADImilSCcUIDiZWweBWpDISKlvuybynXHlpqrziwWHILinflVkaIgDoDvIVzBBCbJosRfgGdCJufXVzYzXattYcjKzVM1         1808201400013278
8272vbDqATRS1                     KxnhusuZoNoaIRqYfmmqVrZZfDwgwaNkWgBLTopQZVjsGJbkanHmQFllAxGNjzfcthLhmciQA1                                                                            1808201400001130
8961uWTYBxmAx1                    BVyscLlmuEcqVcnGYKskHBsMTxHkDvxC1                                                                                                                     1808201400024575
4691FNGPacSzipcPjPjANrXo1         oMsogTJCFMSxFPRjkcZouwNwqRViVQDxNCpXkrqhlGHkhGNuTRtDoCzRImZXemtQzaXgflKnMRjEyiYMHtihrEsKBtCqEtJNxQxWRsCIGEqbrIjmufhUUYgHnRADUzR1                      1808201400005553
8985TWaYuUYYhG1                   aLyVtmwLpalyDDLcQxrYfDFuovwmiTroSkwleUxWISOAVjldmbEFSuhAsDemgZmKYA1                                                                                   1808201400033591
1822ZgGaFbMvzjUHkiwGnKPZL1        dVHUtZZpmyHIolBESALGseR1                                                                                                                              1808201400019313
2294UrHop1                        oetJrvgllCud1                                                                                                                                         1808201400038873
2848kNyhoWLlX1                    rOsAtkUYgMyCxWZhONVHvcSfVO1                                                                                                                           1808201400010176
4155FUyLoGP1                      XfwWSzEdqkaZdVkluMktmReARmLFIOMNDaAhOyjEZZuWQjgATHGlmtzeApJiiRnOeLNsfcpQqirayxCHmRKAzACDulIfQwiXQLpfixQUMwjdOOTukSLaSBcQuRQdsmLTIvUsUZkcKVhXPxvxiZdxt11808201400021015
3528TXvOtMWoGMiDH1                OVypdSXTBwddjaqNvujQJEufDNVguhgEVYgdSapWOrbtXOjhDGDdTTkRMQWWPSNzhkLmvNaMShheKAvkqWYFyGudDrnptKBeLGh1                                                  1808201400008528
4875uuYpcUpfHFcX1                 MVtRhPdAvxlyNbBpwVZYmZBUfxqdyTCShcKBLyBbswjcMfKkXeAGnXkpqhAhxOtW1                                                                                     1808201400043307
5207atHkgUSKdKCdf1                eWXCOkWAHCBHxyFaGZdgeuFFWjHYfZvLXzKuK1                                                                                                                1808201400009629
5570qqBfg1                        IPVLvWUgkMcpgUzteoPeabHNPpzbDtYPgGmADevSMnOaIvOWsoPwIxjepgCFXKxKzSFHIHVtztxAbBuOJUlkP1                                                                1808201400013064
4062Ww1                           lrBcdUAgxVxTSUHHvNShzbHiAogQXCWyzxoDhVVaNIZHOTeIjxhiFcEYxMxhiKxzVtzIWhQsszqQjnEMVKANAWeGAunIiliCdIziFWHOkEEHgIaUNhIOxUQbCEeSfkwvJfABBjBGosOBaScvAWbe1 1808201400002629
5648NmiJrlxHfgqKpLijPyaAliPzzuPS1 AiwPgpOnsZCFaMeMPiENJkfibTIipXeuCBHcsUUWIaaavgCcUoeoDTTthoVdZaQWXvzspTYvyyJTIvupLbN1                                                                  1808201400001024
3726iuDIwchDnMMSsBrjujZuFeeodjhY1 gFNgESCVkLJGSpUyAGspdvPVZiACz1                                                                                                                        1808201400001483
8010oDyGrh1                       FmmZRLVxTlZkjz1                                                                                                                                       1808201400011640
0743giZZmp1                       eDnBCqbTHmsWdtjHIVeAQLIFdeBdFYuzvtiNHHLTfTLjshcIwHwsFswAffroTqxKpOwqEGnYCRAkrLNwSGgAjLKBxYRFtjZQxiXYDHSiiqOfYSLlFObsDNVZwAtSNEQMJTldTPlcQumnWg1       1808201400009279
6498goHFjWiGnljLRLMZcrzSwksURyWE1 zQfuy1                                                                                                                                                1808201400003250
0186lsWqCzeAdNcUKHUh1             CnTnimQMdARXDpFCIJOsSnoqhWCHfXCFnjdFphNhdCoVZLMJjMPLUSjbnUjkChgbfGDWYTFJEcQOsZQeYVKzlfgpx1                                                            1808201400012882
8175g1                            KCuCipwRvVyPglZxbPXfQHPZmzLxbxpRcAueJYCkj1                                                                                                            1808201400001900
0184mcypNDOjzPWUqtAdu1            CbDElbqFIrqPGEDVSveXxnksuUCujvjFBLGZZWCZGSdwypfCDHZSkyLUhlnKNxNPOynwRwRVJRCrhqqncIHYdurHMIpRBKAcqnXDPYDpRYApzbYPhTYkVqYLaUbySyTYNtCvJVuHymEvgnlmyxu1  1808201400025624
4010mwrhMBpyBndbmvJjDLfdTN1       AAUAdyuLkekYYFlLxekKKwGrqBRCqKLf1                                                                                                                     1808201400004274
0944vCgJgw1                       HrBQEKEcmypazEVasvdJGulYNjGjVceABGUmMRmNMJsVNbBGydBQRlbSrWNqxRvcGieRIbpIUkskZcQEYaLHrUvxnTujDLPVrJrqxGLITpkhQnddRgcKSADVyXmavTysuTbqyCsmZjLqxkITiAiDR11808201400022098
